scan; model; timestamp; text; twice recognized; locationID
1; SM-A520F; 2018-10-13 10:17:34; Cicaolu; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; o sap; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; De; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; nà nu; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; a fie; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; sbsund sibyl; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; .tm62n9 sbEd; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; lada velke lidi; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; aor W; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; S919rlt; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; dOT; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; VXJ; false; null; 
1; SM-A520F; 2018-10-13 10:17:34; Isims; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; OT2; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; m sl ot 29ildo 9q ao p tastus tust l; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; tozsd tnevao s n0 Hemos perdido; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; MSI01; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; o saptamina.; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; De o säptämină nu mai am linişte,; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; tirar sa tie!; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; Nav answer me:; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; aodW Stand Svnfold von; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; S919nt; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; 9bsund siby; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; .msans sbsd F; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; Esy kisse mindiärt; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; hatra is h6kiltem t; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; terneszetesen,; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; lsimsb; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; Welkadeba; false; null; 
2; SM-A520F; 2018-10-13 10:17:34; aun este; false; 12; 
2; SM-A520F; 2018-10-13 10:17:34; crepusculo.; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; OT2 MgaINT; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; :sbnom 9l tuot 19pildo 1us9q no up tn6tus Ust II; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; ioe 9up tiz9q eulq nu'b nio2sd nsvuo s no Hemos perdido; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; De o săptămină.; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; De o săptămină nu mai am linişte,; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; fir-ar să fie!; false; 12; 
3; SM-A520F; 2018-10-13 10:17:35; sbsuId sibvi; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; .msan9 sbsd Egy kissė mindjärt; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; 9119; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; hatra is hóköltem tölik.; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; simebsA; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; Veliká doba; false; 12; 
3; SM-A520F; 2018-10-13 10:17:35; žädá velké lidi.; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; I MCTO; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; aun este; true; 12; 
3; SM-A520F; 2018-10-13 10:17:35; .MaIOTOIC; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; crepúsculo.; false; 12; 
3; SM-A520F; 2018-10-13 10:17:35; Nay answer me:; false; 12; 
3; SM-A520F; 2018-10-13 10:17:35; 2'od W Stand&vnfold vour selfe; false; null; 
3; SM-A520F; 2018-10-13 10:17:35; S919dt; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; Veliká doba; true; 12; 
4; SM-A520F; 2018-10-13 10:17:36; hätra is hóköltem tölik.; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; termeszetesen.; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; .msen9 sbsdF Egy kisse mindjärt; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; n9119H 9io; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; lsimsbsA 19b no; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; sbsıId Siby; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; De o saptamina nu ma am linişte,; false; null; 
4; SM-A520F; 2018-10-13 10:17:36; fir-ar să fie!; true; 12; 
