scan; model; timestamp; text; twice recognized; locationID
1; ONEPLUS A6003; 2018-10-13 10:26:35; tèv ddalepad; false; null; 
1; ONEPLUS A6003; 2018-10-13 10:26:35; üintepes1ax mlad sn; false; null; 
2; ONEPLUS A6003; 2018-10-13 10:26:35; lay ddalepal; false; null; 
2; ONEPLUS A6003; 2018-10-13 10:26:35; inlàpeaa nethss sa; false; null; 
3; ONEPLUS A6003; 2018-10-13 10:26:36; nispesnss nsi ss sn; false; null; 
4; ONEPLUS A6003; 2018-10-13 10:26:36; ttliv ddilsps; false; null; 
4; ONEPLUS A6003; 2018-10-13 10:26:36; inbpesno nollod on; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; v6pa uo; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; Adyy On énci Tpoinc iepov TOAir Dpoy epae; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; mola 6 6y iv movTy Rábe; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; v, öe páAa mollà; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; v5 avDpi; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; v iy; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; t6tiliv ddilsp9; false; null; 
5; ONEPLUS A6003; 2018-10-13 10:26:36; Müinlspa919 n9ills sn; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; tätily ddilsp9I; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; Müinlsp2919 n9ills 9; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; MITTE; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; v GoTea kal vóov&yvw; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; Av6pa uo EvwTe, Moueu. noAúrponov, dc Háa noAAd; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; RAáyy bn,énei Tpoinc irpöv ToAle0pov Enepae.; false; null; 
6; ONEPLUS A6003; 2018-10-13 10:26:36; apvóprvog fv te uxhy xal vóoTev Taipwv; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; itilsv ddšlsps.I; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; Aüinlspa919 n9ills 9n; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; éraipu; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; rvoc fv 1E uxhv Kal vó; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; uv l6cv&orea Kal voov Eyvw.; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; v RovTy rábev &Ayra v Kara buuóv,; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; vveRE, Mouaa, noAuTpotov, 6c uáAa toAA; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; OMa 6 6; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; v6pa; false; null; 
7; ONEPLUS A6003; 2018-10-13 10:26:36; naay8n. inei Tpolng lepöv iToAie9pov tnepae; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; tštllsv ddšlspsI; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; Nüirlspa919 n9lle en; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; so0 MITTE AUSSTELLUNG; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; Av6pa uo Evvere, Moùoa, TOAUTpoTov, ög Háa ToAMd; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; Tti Tpoins cpòv roAie8pov ircpaE; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; zAáyySn,; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; iv dvopa; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; ev áotea cal vóov iyvo,; false; null; 
8; ONEPLUS A6003; 2018-10-13 10:26:36; apvöuevos fv TE uxiy Kai vóatov &Taipw; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; ra, zokutporov, oc Háha noAMa; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; lyvw,; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; tslilsv ddšlspsI; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; Aüintspas19 neills 9n; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; evoç fv te puxhv Kai vóotov; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; Av6pa po EvwerE, M; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; Aáyy 8n. tnei Tpoing irpòv Stokit9pov; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; Aöv 6 av9pizwv 16Ev &orea Kal vóo; false; null; 
9; ONEPLUS A6003; 2018-10-13 10:26:37; Da 5 6y tv ÖVTy RáBEv &Ayca 6v Kara 9ugóv,; false; null; 
10; ONEPLUS A6003; 2018-10-13 10:26:37; tšlilsv dd&lspsI; false; null; 
10; ONEPLUS A6003; 2018-10-13 10:26:37; Aüinlspes19 n9ills 9m; false; null; 
10; ONEPLUS A6003; 2018-10-13 10:26:37; Avpa por Evvere, Movea, zouTpozov öc Haha zoAa; false; null; 
10; ONEPLUS A6003; 2018-10-13 10:26:37; AaTYOn. inci Tpoinc icpov r; false; null; 
10; ONEPLUS A6003; 2018-10-13 10:26:37; zolAiv 6 av9pinwy t6ev&orca Kal vóov Eyvu; false; null; 
10; ONEPLUS A6003; 2018-10-13 10:26:37; apvoprvos fv TE uxy Kai v; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; DET 314; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; Avspa uo EvvcRE, Mouea, zoutporov, óc Háha nolda; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; zAáyySn. itci Tpoinc irpov xtoAit8pov; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; tollav 6 &v9puiu av l6ev aaTca Kal voov iyve; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; öy tv rovry Rábev alyca ov Karà Buuóv,; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; tötllsv dd&lsp9; false; null; 
11; ONEPLUS A6003; 2018-10-13 10:26:37; Aüinlspe919 n9ills 9m; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; vty RaBev &Ayca ov; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; V Kai vootov itaipwv.; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; tštllv ddšlsp9; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; Müinlspes19 n9ills sn; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; Av6pa pou Evvezt,Moüoa, zoAutpozov, öc Háha zolla; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; zAayy Sn. Ei Tpoins itpòv ztoAitpov Erepae-; false; null; 
12; ONEPLUS A6003; 2018-10-13 10:26:37; izuv t&cv &aTEa Kai vóoy &yve,; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; AayrSnE Tpoinc Lepöv rtokie8pov izepar:; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; A v6pa po Ev; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; , Moùea, zokutpozov öc Haha zolla; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; év8pituv tvaoT; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; i vóov iyv; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; zola&6Y iv zory taBcv aye; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; apvourvog fy teury KO; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; 1Etilsv ddšlsps; false; null; 
13; ONEPLUS A6003; 2018-10-13 10:26:37; Aüirnlspa919 n9ills 9n; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; zolutpotov, öc pala zolla; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; a Tpoins irpoy TtokirSpor itepat; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; zolla &6Y; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; srve; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; euov; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; tstllsv ddšlspsI; false; null; 
14; ONEPLUS A6003; 2018-10-13 10:26:37; Jüinlapas19 meills sn; false; null; 
15; ONEPLUS A6003; 2018-10-13 10:26:38; w, bc paa zolle; false; null; 
15; ONEPLUS A6003; 2018-10-13 10:26:38; 1štilsv ddslspsI; false; null; 
15; ONEPLUS A6003; 2018-10-13 10:26:38; iinlspas19 n9ills sn; false; null; 
16; ONEPLUS A6003; 2018-10-13 10:26:38; tstllsv ddslsp9I; false; null; 
16; ONEPLUS A6003; 2018-10-13 10:26:38; üinlsp2919 n9ills 9n; false; null; 
17; ONEPLUS A6003; 2018-10-13 10:26:38; c pala tolle; false; null; 
17; ONEPLUS A6003; 2018-10-13 10:26:38; Tpeins irpöy; false; null; 
17; ONEPLUS A6003; 2018-10-13 10:26:38; Bapon; false; null; 
17; ONEPLUS A6003; 2018-10-13 10:26:38; tstlsv ddšlspsI; false; null; 
17; ONEPLUS A6003; 2018-10-13 10:26:38; uinlpa919 n9ills s; false; null; 
18; ONEPLUS A6003; 2018-10-13 10:26:38; inspas151 9lsi sm; false; null; 
19; ONEPLUS A6003; 2018-10-13 10:26:38; tstls ddšIspsI; false; null; 
20; ONEPLUS A6003; 2018-10-13 10:26:38; no Value detected; false; null; 
21; ONEPLUS A6003; 2018-10-13 10:26:39; no Value detected; false; null; 
22; ONEPLUS A6003; 2018-10-13 10:26:39; no Value detected; false; null; 
23; ONEPLUS A6003; 2018-10-13 10:26:39; no Value detected; false; null; 
24; ONEPLUS A6003; 2018-10-13 10:26:39; ddšlspsI; false; null; 
25; ONEPLUS A6003; 2018-10-13 10:26:39; no Value detected; false; null; 
26; ONEPLUS A6003; 2018-10-13 10:26:39; no Value detected; false; null; 
27; ONEPLUS A6003; 2018-10-13 10:26:39; no Value detected; false; null; 
28; ONEPLUS A6003; 2018-10-13 10:26:40; no Value detected; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; TErgu; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; o RARA NolM; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; 3ATI3; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; AJDLI MURO21 ID; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; zAS I2rTIa 2IMO TZ3 ALLID; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; E HO Mieleni minun teten.; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; H Arni jarelevt; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; Sutuima suolram; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; Lajivirră laulamahsn:; false; null; 
29; ONEPLUS A6003; 2018-10-13 10:26:40; Lihteäni lauiamaban.; false; null; 
30; ONEPLUS A6003; 2018-10-13 10:26:40; 2aT 23TAA I A2TVIa 2IMMO T21 ALLIAD; false; null; 
