scan; model; timestamp; text; twice recognized; locationID
1; SM-A310F; 2018-10-13 10:36:34; no Value detected; false; null; 
2; SM-A310F; 2018-10-13 10:36:35; ahm; false; null; 
3; SM-A310F; 2018-10-13 10:36:35; llalmisd m; false; null; 
4; SM-A310F; 2018-10-13 10:36:36; booh A; false; null; 
4; SM-A310F; 2018-10-13 10:36:36; ibaiá sas; false; null; 
4; SM-A310F; 2018-10-13 10:36:36; NllsbmmisH wgom; false; null; 
4; SM-A310F; 2018-10-13 10:36:36; alsmes les; false; null; 
4; SM-A310F; 2018-10-13 10:36:36; letge msol; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; TElls s 6id a60ilH; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; SdonsM sl 9b 16Pu 1LU 1; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; , 9m16b1036 019iup on 91d mon ovuo 9h; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; Sein Blick ist vom Vorübergehn der Stäbe; false; 32; 
5; SM-A310F; 2018-10-13 10:36:37; Dvb8i voqBokxIol so müd geworden, daß er nichts mehr hält.; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; 1ibnid 163lsd t; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; innim o iti9m; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; sllsbmisH ugöm; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; h6o1lsV s 15 utliv; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; sils1m6 lsv; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; .6nit llöige mol; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; nsm mu tems11 19 UEd; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; TiöogpA; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; 3D ipyoDDik.3xonOkos.DoiA ip; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; vybö ibaDivó T4 JDJDDD A4 4; false; null; 
5; SM-A310F; 2018-10-13 10:36:37; .vOAU8,pIVTOT; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; 6rlonsM sl sb 1sul nu n3; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; .. srm6b1036 013iup on s1dmon ovus 9b; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; Sein Blick ist vom Vorübergehn der Stäbe; true; 32; 
6; SM-A310F; 2018-10-13 10:36:38; DTBogpA''TDVb9'vogBokoll so müd gewor; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; T8lls ds 6id a60ilH the; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; innim o itisrm whatIwas doil; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; .DVAb8 oDivò'T; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; ibnid 16alsd; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; 16llsbrmisH ugöm; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; 16011IEV s 16,utliv; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; silo1m6T I9v; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; 6Ti Ilöiqe nol; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; inyoDoik,3xomokob.DoiA ipT; false; null; 
6; SM-A310F; 2018-10-13 10:36:38; .voyü9 ,DIVTOT; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; n Vorübergehn der Stäbe; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; so müd qeworden, daß er nichts mehr hält.; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; ,DTIÖoqpA 'TDVb8d 'vog9okxO; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; Gtlon6M sl sb 15pul nu na; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; . m16b10D6 01iup on 1dmon ovu sb; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; T6lls 6id a66ilH t; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; ,DVAbö JDJDivÓ 7; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; innirn o itis rrm what I was doi; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; .vOAü8,DIVTOR; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; IoyoooiA.aOTÖkoò,ooiA ipT; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; 16llsbmisH ugörm; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; I16011sV 916,uiliv; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; sil91I6T1 l9v; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; 6Ti Ilöiqe o; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; .nEm rmu 12rms1 19 UBd; false; null; 
7; SM-A310F; 2018-10-13 10:36:39; Tibnid 163lsr; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; sultry s unmer,; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; 6onsM sl sb 1sui nu n3; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; ... 9mm6b1036 019lup on 91dm on ovuo sb; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; Sein Blick ist vom Vorübergehn der Stäbe; false; 32; 
8; SM-A310F; 2018-10-13 10:36:40; DTdogA' 'TDVbe'vogBokxo so müd geworden, daß er nichts mehr hält.; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; T6lls s 6id a6oilH th; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; innim o i; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; o inyooDiK,3xoÁTòkoò,DoiA iDT; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; ,DVAö DIDivó T; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; voqü .DIVTOT; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; Tibnis 16glsr; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; 16llsbmisH ugöm; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; I601lsV 9 16.uliv; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; sils1m6T I9v; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; 67it Ilöiqe n1ot; false; null; 
8; SM-A310F; 2018-10-13 10:36:40; .nEm u 12m911 19 UEd; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; Il was queers; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; ,SdonsM sl sb 1sul nu n3; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; . 9116b103 01siup on 91dmon ovuo sb; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; Sein Blick ist vom Vorübergehn der Stäbe; true; 32; 
9; SM-A310F; 2018-10-13 10:36:41; ,DTIÔ0gA" 'TDVb8ń 'vog8okxIo so müd geworden, d; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; innir o iismm wha1I was doil; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; o inyoooik,3xoÁnokoò.DoiA inT; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; ,pVA DIDivó T; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; .voHú8,DIVTOT; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; T6llss 6id a6öilH; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; Tibni 163lsr; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; 16llsbrmisH ugöm; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; I6011sV ,9 16,uiliv; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; sil91m671 Isv; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; ,67i Ilöiqe n1ol; false; null; 
9; SM-A310F; 2018-10-13 10:36:41; .nsm mu 12m91 19 UBd; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; T6lls9 6id a6òilH t; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; tibni 163l9d; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; innim o itisrm; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; 6llsbmisH ugöm; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; Ih6011sV s 1s,uliv; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; silstm611 l9v; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; ,61i Ilöiqe nol; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; nEm mu 12msi 19 UEd; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; 6donsM sl sb 16pul nu n3; false; null; 
10; SM-A310F; 2018-10-13 10:36:42; ... 3m16b1036 019iup on s1dmon ovu3 sb; false; null; 
