scan; model; timestamp; text; twice recognized; locationID
1; SM-A310F; 2018-10-13 10:22:45; no Value detected; false; null; 
2; SM-A310F; 2018-10-13 10:22:46; no Value detected; false; null; 
3; SM-A310F; 2018-10-13 10:22:46; no Value detected; false; null; 
4; SM-A310F; 2018-10-13 10:22:46; no Value detected; false; null; 
5; SM-A310F; 2018-10-13 10:22:47; no Value detected; false; null; 
6; SM-A310F; 2018-10-13 10:22:47; GALLIA FST OMNIS DIvISA IN PARTES TRES.; false; null; 
6; SM-A310F; 2018-10-13 10:22:47; Moi AnZ CaMMEX secTHBIX mpaBHn,; false; null; 
6; SM-A310F; 2018-10-13 10:22:47; Koraa He B uryTRy 3aneMor,; false; null; 
6; SM-A310F; 2018-10-13 10:22:47; Ou ysaaTs ce6 a; false; null; 
6; SM-A310F; 2018-10-13 10:22:47; Hayvue BbyMaTb He MOr.; false; null; 
7; SM-A310F; 2018-10-13 10:22:48; Korza; false; null; 
8; SM-A310F; 2018-10-13 10:22:48; no Value detected; false; null; 
9; SM-A310F; 2018-10-13 10:22:48; no Value detected; false; null; 
10; SM-A310F; 2018-10-13 10:22:49; ne kee; false; null; 
11; SM-A310F; 2018-10-13 10:22:50; ne kelien kerescé; false; null; 
12; SM-A310F; 2018-10-13 10:22:50; no Value detected; false; null; 
13; SM-A310F; 2018-10-13 10:22:51; yà voór; false; null; 
13; SM-A310F; 2018-10-13 10:22:51; ,rogut; false; null; 
13; SM-A310F; 2018-10-13 10:22:51; Legalább vállfát; false; 21; 
13; SM-A310F; 2018-10-13 10:22:51; ne kelljen keresgélniük.; false; 21; 
14; SM-A310F; 2018-10-13 10:22:52; 600; false; null; 
14; SM-A310F; 2018-10-13 10:22:52; 3D93T3 vog&aiAoTT YÓgai 2riogT ians eyybkn; false; null; 
14; SM-A310F; 2018-10-13 10:22:52; b)vy3 voòv inx D37D V38i vwTO; false; null; 
14; SM-A310F; 2018-10-13 10:22:52; .vuqinT3 VOTOv in viyud 3T v 20v34uvqD; false; null; 
14; SM-A310F; 2018-10-13 10:22:52; Legalább vállfát; true; 21; 
14; SM-A310F; 2018-10-13 10:22:52; ne kelljen keresgélniük.; true; 21; 
15; SM-A310F; 2018-10-13 10:22:52; Legalább vállfát; true; 21; 
15; SM-A310F; 2018-10-13 10:22:52; ne kelljen keresgélniük.; true; 21; 
15; SM-A310F; 2018-10-13 10:22:52; 3Dq3r von&aiko7T vóqsi 2rioqT iani.(8yybkT; false; null; 
15; SM-A310F; 2018-10-13 10:22:52; uvys voòy ix D3TD V38 v wTg&vb'3 vokkoT; false; null; 
15; SM-A310F; 2018-10-13 10:22:52; .vuqinTS voTDOV ix vxu 3T v 20v34vqD; false; null; 
16; SM-A310F; 2018-10-13 10:22:53; A; false; null; 
16; SM-A310F; 2018-10-13 10:22:53; geaikorz vóqai 2piogT iazspxybkr; false; null; 
16; SM-A310F; 2018-10-13 10:22:53; ragßvo vs; false; null; 
16; SM-A310F; 2018-10-13 10:22:53; r inz vpxu 37 v 2234uqD; false; null; 
16; SM-A310F; 2018-10-13 10:22:53; Legalább vállfát; true; 21; 
16; SM-A310F; 2018-10-13 10:22:53; ne kelljen keresgélniük.; true; 21; 
17; SM-A310F; 2018-10-13 10:22:54; no Value detected; false; null; 
18; SM-A310F; 2018-10-13 10:22:54; Legalább vállfát; false; 21; 
18; SM-A310F; 2018-10-13 10:22:54; ne kellen ker; false; null; 
19; SM-A310F; 2018-10-13 10:22:55; no Value detected; false; null; 
20; SM-A310F; 2018-10-13 10:22:55; no Value detected; false; null; 
21; SM-A310F; 2018-10-13 10:22:56; Korza; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; ALIAM AoUITANI, TERTIAM QUI IPSORUM LINGUA CELTAE,; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; Mo AZR caMBIX yecT; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; orAa He B LryTKy 3aHeMor,; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; irts irslsih OH yBaxaT ce6n 3acraBnI.; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; iA Myuu; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; Istismslu El inEs; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; .aErsinlul inivis; false; null; 
22; SM-A310F; 2018-10-13 10:22:56; MITTE AUSsTELL; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; inslsi; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; Moi qsA; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; Korga; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; OH yBaxaTs ce6; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; is; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; viA yuue BbAyMaTb He Mor.; false; null; 
23; SM-A310F; 2018-10-13 10:22:57; QUARUM UNAM INCOLUNT BELGAE,; false; 21; 
23; SM-A310F; 2018-10-13 10:22:57; ALIAM AoUITANI, TERTIAM QUI IPSORUM LINGUA CELTAE,; true; null; 
23; SM-A310F; 2018-10-13 10:22:57; DET 314 VORDERSEITE; false; null; 
24; SM-A310F; 2018-10-13 10:22:58; ALIAM AoUITANI, TERTIAM QUI IPSORUM LINGUA CELTAE,; true; null; 
24; SM-A310F; 2018-10-13 10:22:58; t inovik Myuue BbyMaT; false; null; 
24; SM-A310F; 2018-10-13 10:22:58; MITTE AUS; false; null; 
24; SM-A310F; 2018-10-13 10:22:58; Mon Aan caMBIX ecTHBIX mpaBHI,; false; null; 
24; SM-A310F; 2018-10-13 10:22:58; Korga He B uyTRy 3aHeMor,; false; null; 
24; SM-A310F; 2018-10-13 10:22:58; A OH yBaxaTb ce6a 3ac; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; 1E00; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; DET 314 VORDERSEITE; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; GALLIA EST OMNIS DIVISA IN PARTES TRES,; false; 21; 
25; SM-A310F; 2018-10-13 10:22:59; QUARUM UNAM INCOLUNT BELGAE,; false; 21; 
25; SM-A310F; 2018-10-13 10:22:59; AM AQUITANI, TERTIAM QUI IPSORUM LINGUA CELTAE,; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; Moi qg caMEIx yecT; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; Koraa; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; OH yBaxaTh ce6R 3acTa; false; null; 
25; SM-A310F; 2018-10-13 10:22:59; vsls11t inoviA M rywe BbymaTs; false; null; 
