scan; model; timestamp; text; twice recognized; locationID
1; SM-A310F; 2018-10-13 10:28:06; tülliv ddilspsJ; false; null; 
1; SM-A310F; 2018-10-13 10:28:06; üinlspe9194 n9illsx 9n; false; null; 
2; SM-A310F; 2018-10-13 10:28:07; tilliy ddilsp9J; false; null; 
2; SM-A310F; 2018-10-13 10:28:07; Auinlspe9193 nolls 9n; false; null; 
3; SM-A310F; 2018-10-13 10:28:07; töliliv ddilsps; false; null; 
3; SM-A310F; 2018-10-13 10:28:07; üinlspa919 noillsx 9n; false; null; 
4; SM-A310F; 2018-10-13 10:28:08; no Value detected; false; null; 
5; SM-A310F; 2018-10-13 10:28:09; no Value detected; false; null; 
6; SM-A310F; 2018-10-13 10:28:09; no Value detected; false; null; 
7; SM-A310F; 2018-10-13 10:28:09; no Value detected; false; null; 
8; SM-A310F; 2018-10-13 10:28:10; no Value detected; false; null; 
9; SM-A310F; 2018-10-13 10:28:10; no Value detected; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; Suk; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; Lajivirrra laulamahan;; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; suolta mahan.; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; 2T 23TAA MI A2IVIG 2IMMO T2 ALIIAD; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; ADI3 TU.I0DMI MAMU MUAUO; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; ATI3 AUDMLI MUSo241 IUo MAITS3T,IMATIUOA MALIA; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; AUTMA.IISTA I.IIAD AST20M; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; Sqn; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; rsMYAIdS 9uPyn N; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; roni aia1televi; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; To9P XIaM6 RARA NoM; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; sE yTYuI 9H SA10H; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; Lähteäni laulamahan.; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; sanelemahan.; false; null; 
10; SM-A310F; 2018-10-13 10:28:11; STOSE RÖ93 aTSKSY HO Mieleni minun tekevi.; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; .UTWAIIgA IIIAD AST20; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; ,eaHT 23THA MI A2IVIa 2IMMO T23 AIIIAD; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; ,ADI TMUI0MI MAMU MURAUO; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; AUDWII MUHo29I IUO MAITaaT ,IMATIuOA MALIA; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; ,ATI; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; sanele mahan,; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; Sukuirtä suoltamahan,; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; Lajivirrrä laulamah; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; ähteäni laulamahan.; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; rsMyAIat 91yT N Aivoni ajattelei,; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; 1OMSHGE vTYuI 9H SA1OH; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; HESTOE RO93 4TEKsey HO Mieleni minun tekevi.; false; null; 
11; SM-A310F; 2018-10-13 10:28:12; INaSqm xiaHTO9P XIaM63 RARA NOM; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; ,2aT 23THA MI A2IVIg 21MMO T23 AII.IAD; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; ADI3 TMU.IOMI MAMU MUAAUO; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; 3ATIS AUDI MUAO2q1 IUO MAITAT,1MATIUOA MALIA; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; .AUTVAIIHgAA IIAD AST20W; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; o RARA NOM; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; TNaSqn xidHTo9P; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; 1OM9HSE VHTYUI 9H SA1O; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; nRASTOE RO93 4TsK6ay HO Mieleni minun tekevi.; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; 1OM 9H TSMda 91yn N Aivoni ajattelevi,; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; Lähteäni lauiamahan.; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; sanele nahan,; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; Sukuvirtä suoltamah; false; null; 
12; SM-A310F; 2018-10-13 10:28:13; Lajivirrrä laulamnahan,; false; null; 
13; SM-A310F; 2018-10-13 10:28:14; no Value detected; false; null; 
14; SM-A310F; 2018-10-13 10:28:14; no Value detected; false; null; 
15; SM-A310F; 2018-10-13 10:28:15; no Value detected; false; null; 
16; SM-A310F; 2018-10-13 10:28:15; no Value detected; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; DET 314 VORDERSEITE; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; tštllsv ddšlspsI; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; üinlspes19 n9ille 9m; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; Avôpa HOL EvVETE, Moùaa, ToAútpotov, ög Háha TOAAa; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; TAayxn.énei Tpoing iepòv TTOAie8pov ETEpae; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; ov 8 àvopúmov tôev äored Kal voov y vw,; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; Tola & 6 y iv róvty v aAyea 6v KaTa Buóv,; false; null; 
17; SM-A310F; 2018-10-13 10:28:16; GpvoevoS hv TE uxnv Kai vóaTov éTaipwv.; false; null; 
