scan; model; timestamp; text; twice recognized; locationID
7; SM-A310F; 2018-10-13 10:16:55; crepusculo.; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; aora aO1JTWÁ degli afflitti; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; Hemos perdido; false; 12; 
8; SM-A310F; 2018-10-13 10:16:56; aun este; true; 12; 
8; SM-A310F; 2018-10-13 10:16:56; crepúsculo; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; I MaTZAA; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; bsd; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; roidw vtus9d; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; mwot; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; .a291b 100q V; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; .MI0TaIdag; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; m9119H 9doH; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; lsimsbsA 19b nov Erschrecken Sie nicht, meine Freund; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; nindjárt; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; röltem toluk; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; der Handschrift von Ihrer Ste; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; eine gedruckte Copey zu erhalten,; false; 12; 
8; SM-A310F; 2018-10-13 10:16:56; 1welche Ihnen auf einmal die ganze V; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; entdeckt, die ich an Ihnen begangen; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; Umana cosa è; false; 12; 
8; SM-A310F; 2018-10-13 10:16:56; aver compassione; false; 12; 
8; SM-A310F; 2018-10-13 10:16:56; Nay answer me:; false; 12; 
8; SM-A310F; 2018-10-13 10:16:56; 2'od W Stand & vnfold vour selfe.; false; null; 
8; SM-A310F; 2018-10-13 10:16:56; S919rt; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; core sonuTEAd; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; IMSTaAss; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; 3J0TraxIaxss; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; bsd eyoor8 aaiM; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; doinw tus9d to bnid 1snt; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; mwotnt 9d ot ame9a; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; a291b 10oq vd tsils1 otni; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; n9119H 9doH; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; tsimsbslA 19b nov s; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; a cosa; false; null; 
9; SM-A310F; 2018-10-13 10:16:57; Con; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; aoTa waDITÁ degli afflitti; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; bsd 9xoo18 22iM; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; doirw vtus9d ło bris 1snit; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; mwo1rlt 9d ot 2me92; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; .2291b 100q vd t9ils1 0tmi; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; 19119H 9doH; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; 1oimobsA 19b nov Erschrecken Sie nicht, me; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; att der Handschrift von Ihrer Sternheim; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; eine gedruckte Copey zu erhalten,; false; 12; 
10; SM-A310F; 2018-10-13 10:16:58; welche Ihnen aut einmal die qanze Verrat; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; entdeckt die ich n Ihnen begangen; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; Umana cosa è; false; 12; 
10; SM-A310F; 2018-10-13 10:16:58; aver Compassione; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; I M3TaAR9; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; .MaiOT2IIaAg; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; 1sweT me:; false; null; 
10; SM-A310F; 2018-10-13 10:16:58; & vnfold your selfe.; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; Umana cosa è; true; 12; 
11; SM-A310F; 2018-10-13 10:16:59; aver compassione; false; 12; 
11; SM-A310F; 2018-10-13 10:16:59; aora wxo1uTMA degli afflitti; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; bsd 9xoo1A 2aiM; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; roirfw vts9d ło brnid 1sit; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; mwoIt 9d ot 2m992; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; .2291b 100q vd t9il91 otmi; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; 19119H 9doH; true; null; 
11; SM-A310F; 2018-10-13 10:16:59; 1oimobsA 19b nov Erschrecken S; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; IMTaAAS; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; .MaIOTEIa3Hg; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; Ver me:; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; vnfold vour selfe.; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; tt der Handschrift von Ihrer Sternhe; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; eine gedruckte Copey zu erhalten; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; welche Ihnen auf einmal die ga; false; null; 
11; SM-A310F; 2018-10-13 10:16:59; entdeckt, die ich an Ihnen beg; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; Umana cosa e; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; aver compassione; true; 12; 
12; SM-A310F; 2018-10-13 10:17:00; aoTe wao1ITVA degli afflitti; false; null; 
