scan; model; timestamp; text; twice recognized; locationID
1; ZTE Blade L5 Plus; 2018-10-13 10:27:25; 1iitby ddilspoJ; false; null; 
1; ZTE Blade L5 Plus; 2018-10-13 10:27:25; Aiintbp2s19 noillo 9n; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; DET 314 VORDERSEITE; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; télliv ddilsps; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; Jüintpes19 n9ills 9n; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; 180604 EGO0 MITTE AUSSTELLuRIG; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; Avbpa uoL AvYETE, Mouou, ToüTpomov, s Háa toAdi; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; nAyx37, &nci Tpoins iepöv TIOAi 3pov Erepae; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; nol óy 6 avBpusTOv 16Ev aarea Kal vóov Eyva,; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; Tolda 5 6 y' tv róvt ráBev alyeu &v KaTa Buóv,; false; null; 
2; ZTE Blade L5 Plus; 2018-10-13 10:27:27; dpvúucvos fiv Te buyhv xai vóorov Taipuoy.; false; null; 
3; ZTE Blade L5 Plus; 2018-10-13 10:27:28; ieTsi; false; null; 
4; ZTE Blade L5 Plus; 2018-10-13 10:27:30; no Value detected; false; null; 
5; ZTE Blade L5 Plus; 2018-10-13 10:27:31; 2E; false; null; 
5; ZTE Blade L5 Plus; 2018-10-13 10:27:31; Tns eeMO T ALLLAD; false; null; 
5; ZTE Blade L5 Plus; 2018-10-13 10:27:31; La33S raen MA MrAATO; false; null; 
5; ZTE Blade L5 Plus; 2018-10-13 10:27:31; MAITKET RATrIOA MALIA; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; .2aT 23TAA I A2IVIa 2IMMO T23 ALIIAD; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; .3ADJ TUIO)MI MAMU MUAAUO; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; .ATIa AUDnLI MUAO241 1UO MAITT IMATIuOA MALIA; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; AUTMA.1.1 A L.IAD AT20; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; o RARA NoM; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; TNASqn xidiTDP; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; STOE RÖ3 4TGKGAY HO Mieleni minun tekevi.; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; 10M 9H dTSMAId uIPYn N Aivoni ajautelevi,; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; Lahteani laulamahan.; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; Saa ani sanelemahan.; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; Sukuirra suoliamahan,; false; null; 
6; ZTE Blade L5 Plus; 2018-10-13 10:27:33; Lajivirrrã laulan7.ahan:; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; TAS ZI AZTTIa 2r2O TR3 A; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; ,2351; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; MTSA; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; 3AT3 AJ07A M; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; T MATIUDA; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; LIAD; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; r EO eleni; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; teke; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; Lasrein alanahan.; false; null; 
7; ZTE Blade L5 Plus; 2018-10-13 10:27:35; Sek; false; null; 
8; ZTE Blade L5 Plus; 2018-10-13 10:27:37; A poErET, Noie; false; null; 
8; ZTE Blade L5 Plus; 2018-10-13 10:27:37; zhayyön. inEi Tpoi; false; null; 
8; ZTE Blade L5 Plus; 2018-10-13 10:27:37; zo kay & avspezuy 7Eev aTEa; false; null; 
8; ZTE Blade L5 Plus; 2018-10-13 10:27:37; apri sosT; false; null; 
8; ZTE Blade L5 Plus; 2018-10-13 10:27:37; tsllšy dd&lsps; false; null; 
8; ZTE Blade L5 Plus; 2018-10-13 10:27:37; Aüinlspes19 m9ills 9m; false; null; 
9; ZTE Blade L5 Plus; 2018-10-13 10:27:38; töllliv dd&lsps; false; null; 
9; ZTE Blade L5 Plus; 2018-10-13 10:27:38; Auinlspas19 noillsx 9n; false; null; 
10; ZTE Blade L5 Plus; 2018-10-13 10:27:40; DET 314 VORDERSEITE; false; null; 
10; ZTE Blade L5 Plus; 2018-10-13 10:27:40; t6ilsv ddslsp9; false; null; 
10; ZTE Blade L5 Plus; 2018-10-13 10:27:40; üirlsp2919 n9illsx 9n; false; null; 
10; ZTE Blade L5 Plus; 2018-10-13 10:27:40; 1BO604 EGOO MITTE AUSSTELLUNG; false; null; 
10; ZTE Blade L5 Plus; 2018-10-13 10:27:40; TOov ő dvdpu v &ev aarea kal vóov Eyva,; false; null; 
